id,name,pub,installs,rating,ratings,updated,months,repo_full,gh_pushed,commit_months,archived,licence,open_issues,stars
1tontech.angular-material,"Angular Material 2, Flex layout 1, Covalent 1 & Material icon snippets",1Ton Technologies,606517,5.0,1,2017-10-26,106.2,1tontech/material2-snippets,2017-10-26,106.2,False,MIT,5,14
laravel.vscode-laravel,Laravel,Laravel,603798,4.58,66,2026-08-12,0.7,,,,,,,
Tobermory.es6-string-html,es6-string-html,Tobermory,603466,4.77,44,2024-12-04,20.9,mydesireiscoma/es6-string-html,2025-04-29,16.1,True,MIT,27,161
AESSoft.aessoft-class-autocomplete,Class autocomplete for HTML,AES Soft,602706,5.0,6,2016-07-28,121.1,AESSoft/vscode-class-autocomplete-for-html,2016-09-21,119.3,False,MIT,6,4
ionic.ionic,Ionic,Ionic,602110,4.19,32,2025-06-16,14.5,,,,,,,
mikeburgh.xml-format,XML Format,Mike Burgh,597890,4.43,21,2022-08-02,49.0,mikeburgh/vscode-xml-format,2022-08-02,49.0,False,NONE,0,10
HansUXdev.bootstrap5-snippets,Bootstrap 5 & Font Awesome Snippets,HansUXdev,596468,4.0,8,2020-09-11,71.6,HansUXdev/B5-SNIPPETS,2024-03-14,29.6,False,MIT,14,53
adelphes.android-dev-ext,Android,adelphes,596286,2.5,4,2024-01-02,32.0,adelphes/android-dev-ext,2025-11-15,9.5,False,MIT,40,236
JannisX11.batch-rename-extension,Batch Rename,JannisX11,596283,4.94,52,2022-11-09,45.7,JannisX11/batch-rename,2024-01-05,31.9,False,MIT,11,72
adrianwilczynski.namespace,C# Namespace Autocompletion,Adrian Wilczyński,596034,4.4,5,2019-09-02,84.0,AdrianWilczynski/NamespaceAutocompletion,2022-12-08,44.8,False,MIT,6,6
torn4dom4n.latex-support,LaTeX language support,Long Nhat Nguyen,595663,4.0,4,2021-12-31,56.0,AREA44/vscode-LaTeX-support,2021-12-31,56.0,True,MIT,0,21
premparihar.gotestexplorer,Go Test Explorer,Prem Parihar,594992,4.38,8,2020-09-26,71.2,ppparihar/gotestexplorer,2022-12-10,44.7,False,NONE,19,48
tal7aouy.rainbow-bracket,Rainbow Brackets,Mhammed Talhaouy,592809,4.43,7,2022-05-01,52.0,tal7aouy/RainbowBrackets,2026-03-18,5.5,False,MIT,1,1
ms-vscode.Theme-MarkdownKit,Markdown Theme Kit,Microsoft,592752,4.21,14,2017-04-04,112.9,Microsoft/vscode-themes,2023-06-05,38.9,True,MIT,23,74
Wscats.vue,Vue 3 Support - All In One,Eno Yao,591665,4.42,52,2020-12-27,68.1,wscats/vue-snippets,2026-03-31,5.1,False,MIT,25,67
bceskavich.theme-dracula-at-night,Dracula At Night,bceskavich,590138,5.0,19,2022-01-07,55.8,bceskavich/dracula-at-night,2025-01-07,19.8,False,MIT,9,40
anteprimorac.html-end-tag-labels,HTML End Tag Labels,Ante Primorac,587504,4.69,16,2023-06-17,38.5,anteprimorac/vscode-html-end-tag-labels,2026-08-20,0.4,False,MIT,22,54
mrmlnc.vscode-autoprefixer,Autoprefixer,mrmlnc,587471,4.12,16,2020-05-02,76.0,mrmlnc/vscode-autoprefixer,2023-01-07,43.8,False,MIT,25,45
sohibe.java-generate-setters-getters,Code Generator For Java,Sohibe,584128,4.39,28,2024-03-26,29.2,sohibegit/vscode-java-code-generator,2024-03-26,29.2,False,MIT,13,39
neikeq.godot-csharp-vscode,C# Tools for Godot,Ignacio Roldán Etcheverry,583128,4.2,15,2021-11-22,57.3,godotengine/godot-csharp-vscode,2025-06-27,14.2,False,MIT,28,166
golang.go-nightly,Go Nightly,Go Team at Google,581240,5.0,4,2024-08-26,24.2,golang/vscode-go,2026-08-27,0.2,False,NOASSERTION,444,4264
dgileadi.java-decompiler,Decompiler for Java,David Gileadi,580756,4.0,6,2024-03-27,29.2,dgileadi/vscode-java-decompiler,2024-03-27,29.2,False,EPL-2.0,11,69
NilsSoderman.batch-runner,Batch Runner,Nils Soderman,579706,5.0,6,2025-06-22,14.3,,,,,,,
PrimaFuture.open-php-html-js-in-browser,Open PHP/HTML/JS In Browser,PrimaFuture,578083,4.38,21,2023-12-04,32.9,,,,,,,
ahmadalli.vscode-nginx-conf,NGINX Configuration Language Support,ahmadalli,575670,4.93,14,2024-03-21,29.4,ahmadalli/vscode-nginx-conf,2024-03-23,29.3,False,GPL-3.0,25,29
Azurite.azurite,Azurite,Microsoft,575645,5.0,7,2026-08-25,0.2,,,,,,,
mrmlnc.vscode-duplicate,Duplicate action,mrmlnc,573905,4.39,18,2018-04-07,100.8,mrmlnc/vscode-duplicate,2023-10-22,34.3,False,MIT,17,58
ReprEng.csv,CSV,ReprEng,572313,4.45,22,2026-02-06,6.8,,,,,,,
ban.spellright,Spell Right,Bartosz Antosik,570644,4.05,91,2026-06-12,2.7,,,,,,,
brapifra.c-compiler,C Compiler,brapifra,570333,4.67,3,2017-02-06,114.8,brapifra/vscode-ccompiler,2017-02-06,114.8,False,NONE,1,2
emilast.LogFileHighlighter,Log File Highlighter,Emil Åström,569174,4.97,36,2026-08-05,0.9,,,,,,,
starkwang.markdown,NoteIM: Fast Image & Markdown Sharing,starkwang,568776,1.5,8,2025-10-05,10.9,,,,,,,
akhail.save-typing,Save Typing,Michel Betancourt,568121,4.13,23,2017-10-31,106.0,,,,,,,
planbcoding.vscode-react-refactor,VSCode React Refactor,planbcoding,567203,3.58,19,2021-02-18,66.4,planbcoding/vscode-react-refactor,2023-01-06,43.8,False,MIT,16,93
ysemeniuk.emmet-live,Emmet Live,Yurii Semeniuk,565148,5.0,4,2019-10-20,82.4,semeniuk/vscode-emmet-live,2019-10-20,82.4,False,NONE,5,2
circlecodesolution.ccs-flutter-color,Flutter Color,Nilesh Chavan,564489,4.62,8,2026-06-12,2.7,,,,,,,
kaiwood.endwise,endwise,Kai Wood,563131,5.0,20,2026-05-08,3.8,,,,,,,
Gusto.packwerk-vscode,packwerk-vscode,Gusto,562915,5.0,1,2022-02-01,55.0,Gusto/packwerk-vscode,2026-08-17,0.5,False,MIT,0,23
VisualStudioExptTeam.vscodeintellicode-completions,IntelliCode Completions,Microsoft,559992,4.83,6,2024-10-23,22.3,MicrosoftDocs/intellicode,2025-11-12,9.6,True,CC-BY-4.0,161,841
tobiasalthoff.atom-material-theme,Atom Material Theme,Tobias Althoff,559206,4.69,13,2026-06-04,2.9,,,,,,,
cmstead.js-codeformer,JS CodeFormer: Javascript Refactoring & Code Automation,Chris Stead,557333,3.4,5,2021-11-16,57.5,cmstead/js-codeformer,2021-11-16,57.5,False,MIT,4,29
gencay.vscode-chatgpt,ChatGPT [deprecated],Ali Gençay,556953,4.71,119,2023-03-23,41.3,gencay/vscode-chatgpt,2023-04-18,40.5,False,ISC,3,3451
moonshot-ai.kimi-code,Kimi Code,moonshot-ai,556917,3.29,24,2026-08-28,0.1,,,,,,,
cheshirekow.cmake-format,cmake-format,cheshirekow,554823,3.75,8,2020-07-27,73.2,cheshirekow/cmake_format,2024-05-01,28.0,False,GPL-3.0,130,1072
MS-SarifVSCode.sarif-viewer,SARIF Viewer,Microsoft DevLabs,554323,3.83,6,2025-05-06,15.9,,,,,,,
wwm.better-align,Better Align,wwm,554009,4.29,38,2017-06-17,110.5,WarWithinMe/better-align,2020-06-19,74.4,True,NOASSERTION,59,81
danwahlin.angular2-snippets,Angular 8 and TypeScript/HTML VS Code Snippets,Dan Wahlin,550609,5.0,10,2019-11-11,81.7,danwahlin/angular-snippets,2020-11-13,69.6,False,MIT,1,25
YclepticStudios.unity-snippets,Unity Snippets,Ycleptic Studios,548727,3.75,12,2016-09-18,119.4,YclepticStudios/vscode-unity-snippets,2017-07-02,110.0,False,MIT,3,18
coderfee.open-html-in-browser,open-in-browser,coderfee,547919,3.92,12,2017-07-16,109.5,,,,,,,
natqe.reload,Reload,natqe,547112,5.0,27,2024-03-11,29.7,natqe/reload,2024-03-11,29.7,False,NONE,5,27
robberphex.php-debug,PHP Debug,Robert Lu,545659,5.0,2,2019-12-29,80.1,robberphex/vscode-php-debug,2023-01-06,43.8,True,MIT,19,7
tintinweb.graphviz-interactive-preview,Graphviz Interactive Preview,tintinweb,542594,4.46,24,2022-10-28,46.1,tintinweb/vscode-interactive-graphviz,2024-06-26,26.2,False,GPL-3.0,50,205
supSugam.react-native-text-watcher,React Native Text Watcher,supSugam,542285,3.0,4,2025-03-18,17.5,,,,,,,
daylerees.rainglow,Rainglow,Dayle Rees,542119,4.94,105,2018-01-08,103.7,rainglow/vscode,2021-08-20,60.4,False,MIT,26,1328
zhang-renyang.vscode-react,React,zhang-renyang,540826,2.71,14,2024-10-06,22.8,zhangrenyang/vscode-react,2024-10-06,22.8,False,NOASSERTION,5,1
pomdtr.excalidraw-editor,Excalidraw,pomdtr,539611,4.94,33,2026-06-09,2.8,,,,,,,
SimonTest.simontest,SimonTest,SimonTest,538154,2.78,18,2021-10-15,58.5,SimonTestNet/SimonTest,2022-12-08,44.8,False,NONE,0,15
jamesmaj.easy-icons,Easy icon theme,James Maguire,535054,4.0,4,2016-12-18,116.4,JamesMaj/vscode-easy-icons,2024-08-09,24.7,False,NONE,3,9
ZixuanWang.linkerscript,LinkerScript,Zixuan Wang,533646,5.0,5,2023-12-11,32.7,TheNetAdmin/vscode-linkerscript,2023-12-11,32.7,False,MIT,2,28
ms-vsonline.vsonline,Visual Studio Codespaces,Microsoft,531958,3.5,8,2020-12-11,68.7,,,,,,,
ms-dynamics-smb.al,AL Language extension for Microsoft Dynamics 365 Business Central,Microsoft,530808,4.31,29,2026-08-19,0.4,,,,,,,
RapidAPI.vscode-rapidapi-client,RapidAPI Client,RapidAPI,530608,3.97,35,2023-04-24,40.3,RapidAPI/feedback,2023-04-27,40.2,False,NONE,73,43
brandonfowler.exe-runner,exe Runner,Brandon Fowler,528524,4.33,6,2024-03-24,29.3,BrandonXLF/exe-runner,2024-03-24,29.3,False,MIT,0,7
mquandalle.graphql,GraphQL,Maxime Quandalle,527990,3.5,4,2016-04-22,124.3,,,,,,,
aaravb.chrome-extension-developer-tools,Chrome Extension Developer Tools,Aarav Borthakur,527815,4.11,9,2025-03-02,18.0,gadhagod/vscode-chrome-extension-devtools,2025-03-02,18.0,False,MIT,5,46
naumovs.theme-oceanicnext,Theme - Oceanic Next,Sergii N,527624,4.38,16,2016-01-26,127.2,,,,,,,
uloco.theme-bluloco-dark,Bluloco Dark Theme,Umut Topuzoğlu,527257,4.96,48,2026-08-30,0.1,,,,,,,
felipe-mendes.slack-theme,Slack Theme,Felipe Mendes,526230,4.64,22,2021-06-12,62.6,felipemendes/slack-theme,2022-09-09,47.7,False,MIT,13,108
gamunu.vscode-yarn,yarn,Gamunu Balagalla,526051,4.67,9,2025-04-10,16.7,,,,,,,
msjsdiag.cordova-tools,Cordova Tools,Microsoft,525978,4.36,22,2024-05-16,27.5,Microsoft/vscode-cordova,2026-09-01,0.0,False,NOASSERTION,1,297
Shopify.polaris-for-vscode,Polaris for VS Code,Shopify,525414,5.0,2,2024-04-02,29.0,Shopify/polaris,2026-08-11,0.7,True,NOASSERTION,73,6171
VSDeveloper.chinese-language-vs,Chinese,VS Developer,523847,0,0,2025-04-16,16.5,,,,,,,
deerawan.vscode-faker,vscode-faker,Budi Irawan,523446,4.93,15,2022-02-16,54.5,deerawan/vscode-faker,2024-03-15,29.6,False,MIT,14,68
Cardinal90.multi-cursor-case-preserve,Multiple cursor case preserve,Cardinal90,519730,5.0,43,2020-01-22,79.3,Cardinal90/multi-cursor-case-preserve,2023-06-15,38.6,False,MIT,9,81
keyring.Lua,Lua,keyring,519157,3.67,9,2016-12-29,116.1,keyring/vsc-lua,2020-12-09,68.7,False,GPL-2.0,3,23
EasyCodeAI.chatgpt-gpt4-gpt3-vscode,ChatGPT - EasyCode,EasyCode AI,518072,3.97,104,2024-09-20,23.4,,,,,,,
nodesource.vscode-for-node-js-development-pack,VS Code for Node.js - Development Pack,NodeSource,517093,3.5,4,2018-08-17,96.5,nodesource/vs-code-for-node-js-development-pack,2018-08-17,96.5,True,NONE,15,39
illixion.vscode-vibrancy-continued,Vibrancy Continued,illixion,516662,3.78,27,2026-08-22,0.3,,,,,,,
tauri-apps.tauri-vscode,Tauri,Tauri,515733,4.5,4,2024-09-16,23.5,tauri-apps/tauri-vscode,2026-08-22,0.3,False,Apache-2.0,21,661
ms-vscode-remote.remote-ssh-explorer,Remote - SSH: Explorer,Microsoft,514321,3.0,4,2020-11-11,69.6,Microsoft/vscode-remote-release,2026-01-23,7.3,False,NOASSERTION,1347,4165
innoverio.vscode-dbt-power-user,Power User for dbt,Altimate Inc.,510079,4.96,49,2026-08-25,0.2,,,,,,,
bibhasdn.django-snippets,Django Snippets,bibhasdn,509914,4.0,4,2018-11-16,93.5,iambibhas/vscode-django-snippets,2018-11-16,93.5,False,NONE,1,6
AndrewMcGoveran.react-component-generator,React Component Generator,Andrew McGoveran,507893,5.0,2,2023-11-04,33.9,andrewmcgov/react-component-generator,2024-07-02,26.0,False,MIT,5,22
Google.colab,Colab,Google,506259,4.77,13,2026-08-28,0.1,,,,,,,
salesforce.apex-language-server-extension,Salesforce Apex Language Server (Typescript),Salesforce,505721,0,0,2026-08-21,0.4,,,,,,,
docsmsft.docs-markdown,learn-markdown,Microsoft,504144,4.0,8,2026-01-28,7.1,,,,,,,
adrianwilczynski.terminal-commands,Run Terminal Command,Adrian Wilczyński,501306,4.78,9,2019-05-19,87.5,AdrianWilczynski/RunTerminalCommand,2022-12-09,44.7,False,NONE,13,16
swellaby.node-pack,Node Extension Pack,Swellaby,500880,5.0,1,2020-06-29,74.1,swellaby/vscode-node-pack,2023-04-30,40.1,False,MIT,10,1
uloco.theme-bluloco-light,Bluloco Light Theme,Umut Topuzoğlu,500222,4.92,39,2026-08-30,0.1,,,,,,,
docsmsft.docs-yaml,learn-yaml,Microsoft,499350,5.0,3,2025-12-18,8.4,,,,,,,
TeamsDevApp.ms-teams-vscode-extension,Microsoft 365 Agents Toolkit,Microsoft,499315,3.51,39,2026-08-28,0.1,,,,,,,
loiane.angular-extension-pack,Angular Extension Pack,Loiane Groner,498997,5.0,27,2025-12-31,8.0,,,,,,,
xyz.plsql-language,Language PL/SQL,xyz,498406,4.0,11,2019-05-11,87.7,zabel-xyz/plsql-language,2024-08-26,24.2,False,MIT,40,82
slevesque.vscode-zipexplorer,Zip File Explorer,slevesque,497838,3.08,13,2018-03-03,102.0,stef-levesque/vscode-zipexplorer,2023-11-30,33.0,False,NOASSERTION,24,18
mindaro.mindaro,Bridge to Kubernetes,Microsoft,496988,4.83,6,2025-01-15,19.5,Azure/vscode-bridge-to-kubernetes,2025-02-24,18.2,True,MIT,21,17
Gruntfuggly.activitusbar,Activitus Bar,Gruntfuggly,496867,4.97,37,2022-12-09,44.7,Gruntfuggly/activitusbar,2023-05-15,39.6,False,NOASSERTION,22,127
patbenatar.advanced-new-file,advanced-new-file,advanced-new-file,495327,4.3,30,2020-06-19,74.4,patbenatar/vscode-advanced-new-file,2025-11-29,9.1,False,MIT,46,82
ikasann-self.vscode-chat-gpt,vscode-chat-gpt,ikasann-self,492413,5.0,2,2023-05-29,39.1,ismailkasan/chat-gpt-vscode-extension,2026-01-24,7.2,False,NONE,4,17
1YiB.svelte-bundle,svelte,1YiB,491062,5.0,1,2022-12-27,44.2,1YiB/vsc-bundle,2023-06-02,39.0,False,MIT,6,6
Percy.vscode-numpy-viewer,vscode-numpy-viewer,Percy,490872,5.0,3,2026-08-24,0.3,,,,,,,
mubaidr.vuejs-extension-pack,Vue.js Extension Pack,Muhammad Ubaid Raza,486607,4.33,12,2026-03-23,5.3,,,,,,,
streetsidesoftware.code-spell-checker-portuguese-brazilian,Brazilian Portuguese - Code Spell Checker,Street Side Software,486526,4.64,14,2025-07-20,13.4,,,,,,,
himanoa.Python-autopep8,Python-autopep8,himanoa,485510,3.12,17,2016-02-16,126.5,,,,,,,
localizely.flutter-intl,Flutter Intl,Localizely,485492,5.0,8,2023-08-08,36.8,localizely/flutter-intl-vscode,2021-11-10,57.7,False,MIT,37,93
AndrePimenta.claude-code-chat,Chat for Claude Code,Andre Pimenta,484830,4.3,27,2026-06-24,2.3,,,,,,,
vira.vsc-vira-theme,Vira Theme,Vira,484537,3.74,238,2026-08-20,0.4,,,,,,,
robocorp.robotframework-lsp,Robot Framework Language Server,Robocorp,484164,4.7,20,2024-10-03,22.9,robocorp/robotframework-lsp,2024-10-03,22.9,False,Apache-2.0,244,211
NicolasVuillamy.vscode-groovy-lint,"Groovy Lint, Format and Fix",Nicolas Vuillamy,483104,3.56,25,2026-04-15,4.6,,,,,,,
stef-k.laravel-goto-controller,laravel-goto-controller,stef-k,482698,4.0,18,2021-09-19,59.4,stef-k/laravel-goto-controller,2022-01-31,55.0,True,MIT,14,20
Tock.vscode-css-custom-properties,CSS Custom Properties,Tock,482662,3.0,2,2021-06-14,62.6,tocktix/vscode-css-custom-properties,2021-06-14,62.6,False,NONE,2,8
fabiospampinato.vscode-todo-plus,Todo+,Fabio Spampinato,482515,4.53,83,2023-01-31,43.0,fabiospampinato/vscode-todo-plus,2026-07-17,1.5,False,MIT,104,996
alefragnani.pascal,Pascal,Alessandro Fragnani,480619,4.4,15,2026-01-05,7.9,,,,,,,
mikoz.black-py,Black,mikoz,480535,1.5,8,2025-10-26,10.2,,,,,,,
bung87.vscode-gemfile,vscode-gemfile,周鹏,478493,5.0,1,2021-07-13,61.6,bung87/vscode-gemfile,2023-03-02,42.0,False,MIT,5,5
Leopotam.csharpfixformat,C# FixFormat,Leopotam,477147,4.23,48,2019-08-22,84.3,,,,,,,
fknop.vscode-npm,npm,Florian Knop,476928,4.11,9,2016-05-28,123.1,,,,,,,
oscarcs.dart-syntax-highlighting-only,Dart (Syntax Highlighting Only),oscarcs,475980,5.0,2,2020-04-13,76.6,oscarcs/dart-syntax-highlighting-only,2020-04-13,76.6,False,NOASSERTION,1,2
liuji-jim.vue,vue,liuji-jim,474677,2.64,14,2016-11-07,117.8,LiuJi-Jim/vscode-vue,2021-03-26,65.2,False,MIT,10,71
BeardedBear.beardedicons,Bearded Icons,BeardedBear,473370,5.0,27,2025-06-18,14.5,,,,,,,
kuscamara.electron,Electron Color Theme,Kus Cámara,471974,4.77,13,2021-11-06,57.8,kcmr/electron-theme-vscode,2025-05-21,15.4,False,MIT,2,22
eclipse-cdt.memory-inspector,Memory Inspector,Eclipse CDT Cloud,471940,0,0,2025-03-26,17.2,,,,,,,
chenxsan.vscode-standardjs,StandardJS - JavaScript Standard Style (old version),Sam Chen,471403,4.12,26,2021-05-18,63.5,chenxsan/vscode-standardjs,2023-09-16,35.5,False,MIT,26,123
Sixth.sixth-ai,"Claude Fable 5, GPT-5.6, Grok 4.6, Gemini-3.7 Flash, Kimi k3, AI Agent, AI Copil",Sixth,468863,3.04,48,2026-08-31,0.0,,,,,,,
meteorstudio.cursorcode,CursorCode(Cursor for VSCode),Meteor,468589,2.64,11,2023-05-06,39.9,Meteo-Pig/CursorCode,2023-04-16,40.5,True,MIT,22,364
quarto.quarto,Quarto,Quarto,468581,4.9,20,2026-08-25,0.2,,,,,,,
sandcastle.vscode-open,Open,sandcastle,467504,4.28,18,2024-02-05,30.8,sandcastle/vscode-open,2024-04-06,28.8,False,MIT,24,34
davidbabel.vscode-simpler-icons,[Deprecated] VSCode simpler Icons with Angular,davidbabel,466786,4.44,9,2026-02-15,6.5,,,,,,,
vsls-contrib.gistfs,GistPad,Jonathan Carter,466361,4.88,66,2026-01-15,7.5,,,,,,,
vsls-contrib.codetour,CodeTour,Jonathan Carter,465456,5.0,21,2025-08-07,12.8,,,,,,,
jaycetyle.vscode-gnu-global,C/C++ GNU Global,Lin Chieh,465365,4.0,4,2021-06-12,62.6,jaycetyle/vscode-gnu-global,2022-12-01,45.0,False,MIT,19,36
max-SS.cyberpunk,Cyberpunk,Max,464833,4.86,92,2021-08-16,60.5,prometheux-ar/cyberpunk,2024-08-02,25.0,False,GPL-3.0,21,377
redhat.vscode-microprofile,Tools for MicroProfile,Red Hat,464475,0,0,2026-08-24,0.3,,,,,,,
obenjiro.arrr,arrr,obenjiro,464078,5.0,3,2020-09-27,71.1,obenjiro/vscode-arrr,2026-04-06,4.9,False,MIT,3,45
ms-inkling.ms-inkling,Inkling,Microsoft,464030,5.0,1,2022-06-21,50.4,,,,,,,
Oracle.mysql-shell-for-vs-code,MySQL Shell for VS Code,Oracle Corporation,460348,3.83,24,2026-06-01,3.0,,,,,,,
Rubymaniac.vscode-paste-and-indent,Paste and Indent,g3rry,459524,4.13,23,2017-01-19,115.4,rubymaniac/vscode-paste-and-indent,2017-01-19,115.4,False,NONE,8,29
segerdekort.angular-cli,Angular-cli,Seger de Kort,458984,5.0,7,2021-06-08,62.8,,,,,,,
davidbwaters.macos-modern-theme,MacOS Modern Theme,davidbwaters,457592,4.92,13,2023-04-10,40.7,davidbwaters/macos-modern-vscode-theme,2023-04-20,40.4,False,MIT,8,80
ms-vscode.Theme-MaterialKit,Material Theme Kit,Microsoft,457034,3.94,16,2017-04-04,112.9,Microsoft/vscode-themes,2023-06-05,38.9,True,MIT,23,74
RapidAPI.vscode-services,RapidAPI Services,RapidAPI,456638,1.0,1,2023-04-28,40.1,RapidAPI/feedback,2023-04-27,40.2,False,NONE,73,43
snyk-security.snyk-vulnerability-scanner,Snyk Security,Snyk,455169,2.97,39,2026-07-30,1.1,,,,,,,
Kingleo.deepseek-web,DeepSeek,Kingleo,451653,3.5,8,2025-01-30,19.0,KingLeoJr/vscode-deepseek-web,2025-01-21,19.3,False,MIT,5,15
trond-snekvik.gnu-mapfiles,GNU Linker Map files,Trond Snekvik,451349,5.0,4,2020-11-05,69.8,trond-snekvik/vscode-gnu-map,2022-12-22,44.3,False,MIT,2,7
shaharkazaz.git-merger,Git Merger,Shahar Kazaz,451314,4.64,14,2018-04-13,100.6,shaharkazaz/vscode-git-merger,2018-04-22,100.3,False,MIT,14,24
bukas.GBKtoUTF8,GBKtoUTF8,bukas,450756,3.71,14,2016-12-21,116.3,huanz/vscode-GBKtoUTF8,2016-11-02,117.9,False,NONE,10,10
mrmlnc.vscode-less,Less IntelliSense,mrmlnc,450105,5.0,4,2017-05-14,111.6,mrmlnc/vscode-less,2018-04-16,100.5,False,MIT,16,33
CL.keil-assistant,Keil Assistant,CL,449223,4.73,30,2021-01-01,68.0,github0null/keil-assistant,2021-06-12,62.6,True,MIT,16,153
jolaleye.horizon-theme-vscode,Horizon Theme,jolaleye,447868,4.84,56,2019-06-21,86.4,jolaleye/horizon-theme-vscode,2021-11-29,57.1,True,MIT,4,626
CucumberOpen.cucumber-official,Cucumber,Cucumber,447734,3.56,16,2025-05-18,15.5,,,,,,,
vsciot-vscode.azure-iot-toolkit,Azure IoT Hub,Microsoft,446292,4.62,8,2022-09-20,47.4,Microsoft/vscode-azure-iot-toolkit,2026-06-08,2.8,False,NOASSERTION,68,73
yoyo930021.vuter,Vuter,yoyo930021,445361,5.0,2,2020-06-20,74.4,yoyo930021/vuter,2021-03-02,66.0,False,MIT,0,9
bung87.rails,Rails,周鹏,445205,3.29,7,2024-11-09,21.7,bung87/vscode-rails,2026-03-24,5.3,True,MIT,16,43
CraigMaslowski.erb,erb,Craig Maslowski,445017,4.1,10,2015-11-19,129.4,craigmaslowski/vscode-erb,2018-08-22,96.3,False,NONE,2,7
plorefice.devicetree,DeviceTree,Pietro Lorefice,442803,4.75,4,2018-09-19,95.4,plorefice/vscode-devicetree,2018-09-19,95.4,False,MIT,4,15
lolkush.quickstart,quickstart,lolkush,441361,0,0,2017-07-19,109.4,,,,,,,
streetsidesoftware.code-spell-checker-spanish,Spanish - Code Spell Checker,Street Side Software,441155,5.0,11,2025-08-30,12.1,,,,,,,
mblode.pretty-formatter,Pretty Formatter,mblode,439927,3.69,13,2023-11-07,33.8,mblode/vscode-pretty-formatter,2026-08-06,0.9,False,MIT,16,26
andys8.jest-snippets,Jest Snippets,andys8,438862,5.0,10,2026-02-28,6.1,,,,,,,
mark-wiemer.vscode-autohotkey-plus-plus,AHK++ (AutoHotkey Plus Plus),Mark Wiemer,438755,4.76,29,2026-08-08,0.8,,,,,,,
slevesque.vscode-hexdump,hexdump for VSCode,slevesque,438593,4.7,37,2020-09-11,71.6,stef-levesque/vscode-hexdump,2021-12-21,56.3,False,MIT,21,137
clarkyu.vscode-sql-beautify,SQL Beautify,clarkyu,438215,4.13,30,2023-12-11,32.7,clarkyu2016/sql-beautify,2023-12-11,32.7,False,MIT,21,60
l7ssha.tag-inserter,Tag Inserter,l7ssha,438014,3.5,2,2018-01-23,103.3,l7ssha/TagInserter,2022-03-02,54.0,False,Apache-2.0,2,3
vangware.dark-plus-material,Dark+ Material,VANGWARE,437798,4.21,33,2023-10-18,34.5,vangware/dark-plus-material,2024-02-05,30.8,True,MIT,0,44
AtomMaterial.a-file-icon-vscode,Atom Material Icons,Atom Material,437197,5.0,10,2024-11-30,21.0,mallowigi/a-file-icon-vscode,2025-01-11,19.6,False,MIT,23,19
slevesque.vscode-multiclip,Multiple clipboards for VSCode,slevesque,436819,4.24,17,2018-10-09,94.7,stef-levesque/vscode-multiclip,2019-05-24,87.3,False,MIT,20,48
ZixuanChen.vitest-explorer,Vitest (DEPRECATED),Zixuan Chen,436293,3.74,19,2024-02-19,30.4,vitest-dev/vscode,2026-08-28,0.1,False,MIT,13,923
diz.ecsstractor-port,eCSStractor for VSCode,diz,436220,4.58,12,2018-11-15,93.5,yurasovm/eCSStractor-for-VSCode,2024-06-02,27.0,False,NONE,10,28
mtxr.sqltools-driver-mssql,SQLTools SQL Server,Matheus Teixeira,436078,1.82,11,2026-07-06,1.9,,,,,,,
ms-dotnettools.dotnet-maui,.NET MAUI,Microsoft,433924,3.5,28,2026-08-31,0.0,,,,,,,
PulkitGangwar.nextjs-snippets,Nextjs snippets,Pulkit Gangwar,433686,4.75,4,2025-07-18,13.5,,,,,,,
ms-kubernetes-tools.vscode-aks-tools,Azure Kubernetes Service (AKS),Microsoft,433349,4.86,14,2026-08-19,0.4,,,,,,,
renpy.language-renpy,Ren'Py Language (Official),Ren'Py,432285,5.0,5,2025-11-16,9.5,,,,,,,
NomicFoundation.hardhat-solidity,Solidity,Nomic Foundation,431459,4.44,16,2026-03-19,5.5,,,,,,,
markis.code-coverage,Code Coverage,Markis Taylor,430704,3.92,12,2024-03-12,29.7,markis/vscode-code-coverage,2024-03-17,29.5,False,MIT,19,74
